Phase,Phi1,Phi,Phi2,KAM,Y,X
1,101.73815,40.54107,41.37534,1.515052,89,1
1,99.96402,40.02376,41.1109,1.437851,90,1
1,100.3352,38.91193,40.8221,1.060644,91,1
1,101.99324,37.76388,40.8913,1.706357,92,1
1,102.42213,39.17983,40.6199,1.084641,93,1
1,104.62871,38.88316,38.4365,1.012707,94,1
1,103.47076,38.54857,40.30894,0.7808812,95,1
1,104.60991,37.97209,38.77951,0.8990519,96,1
1,106.86921,40.85748,37.14188,2.593829,97,1
1,46.00325,160.36233,13.21075,1.084157,98,1
1,43.22267,158.45696,10.61626,1.195385,99,1
1,40.25417,158.38688,8.98557,0.8066222,100,1
1,41.20039,159.42332,9.29113,0.5913659,101,1
1,37.13885,159.61075,6.34229,1.068095,102,1
1,35.31323,160.22318,4.30672,0.9891763,103,1
1,35.31593,160.30667,4.94051,0.8977922,104,1
1,41.24444,160.16391,9.54108,1.481839,105,1
1,102.88066,91.53958,40.00621,0,106,1
1,101.19745,91.15149,40.02822,1.144229,107,1
1,101.11171,91.38594,40.20002,0.7261343,108,1
1,100.85106,90.86298,38.94064,0.7369354,109,1
1,100.95247,90.91467,39.89561,0.695893,110,1
1,100.8347,90.30334,39.40926,0.4972926,111,1
1,101.48529,90.7651,39.57342,0.6140338,112,1
1,100.14466,90.57147,39.41946,0.7824249,113,1
1,100.5291,90.96836,39.52333,0.4132208,114,1
1,99.75346,90.65105,39.88951,0.5961485,115,1
1,99.78854,91.46455,39.94647,0.4085131,116,1
1,99.06355,91.67467,40.17299,0.5791109,117,1
1,98.12844,91.06207,40.15922,1.040715,118,1
1,98.13684,92.02292,40.7155,0.7278823,119,1
1,97.9965,92.9083,40.91276,0.460076,120,1
1,98.91435,92.8324,41.26776,0.808247,121,1
1,78.34856,123.13992,10.98131,1.714269,0,2
1,80.35532,124.58332,11.70099,1.341608,1,2
1,80.22724,130.64258,44.78297,0.5079253,2,2
1,82.20678,130.27395,45.76935,0.6898221,3,2
1,83.12419,132.26407,47.09082,1.354384,4,2
1,83.96497,131.71792,46.76378,0.6359554,5,2
1,84.68344,131.40387,46.28266,1.0426,6,2
1,83.88023,130.40648,45.46161,1.349327,7,2
1,84.04469,131.19492,45.59484,0.5753548,8,2
1,84.41899,131.16309,46.20186,0.2998769,9,2
1,84.04962,130.60278,45.23854,1.043328,10,2
1,83.18906,131.44771,44.95283,1.05135,11,2
1,83.41421,129.25178,44.45673,1.662265,12,2
1,85.01145,130.05278,44.16344,1.970014,13,2
1,110.35964,70.31806,3.14388,2.371961,14,2
1,107.98236,71.23166,1.96454,2.215627,15,2
1,107.03321,72.27518,1.76709,2.045111,16,2
1,105.3655,71.86523,0.41374,1.886126,17,2
1,103.36944,72.71056,359.39602,1.32077,18,2
1,103.21225,71.15759,358.21265,0.997849,19,2
1,99.43163,71.0954,357.91592,2.748125,20,2
1,99.32286,71.67598,357.90937,1.453496,21,2
1,98.48609,73.18443,358.08854,1.60436,22,2
1,97.81988,72.44595,358.16855,0.8678293,23,2
1,97.73663,72.75522,358.26116,0.468282,24,2
1,97.73806,72.88614,357.83515,0.7192165,25,2
1,96.99372,72.43874,358.14312,1.043379,26,2
1,94.97572,72.75658,357.1158,1.648345,27,2
1,96.79116,73.05896,358.2397,1.789017,28,2
1,84.25182,158.38746,36.35185,0,29,2
1,84.63633,157.6033,35.44015,1.306848,30,2
1,81.9027,156.88164,33.12595,1.431358,31,2
1,83.64059,157.26796,34.36821,0.6579821,32,2
1,107.78461,149.94245,50.36421,0,33,2
1,109.30663,150.86133,53.38769,1.377599,34,2
1,108.09305,151.41031,51.42361,1.095995,35,2
1,109.04531,151.51345,52.849,1.210242,36,2
1,84.55919,156.79131,33.7766,0,37,2
1,110.75165,150.72291,53.57186,0.9402196,38,2
1,110.21256,150.74523,53.97925,1.246974,39,2
1,95.44904,45.73314,6.71346,0,40,2
1,96.28021,45.04808,5.06555,0.8555856,41,2
1,97.74139,44.44841,4.53224,0.8043585,42,2
1,96.36049,43.78245,4.30988,0.7357537,43,2
1,97.10857,44.47845,4.6806,0.681996,44,2
1,96.6377,44.26413,4.45093,0.3613393,45,2
1,97.02628,44.32875,4.04728,0.392923,46,2
1,96.14114,44.82778,4.65705,0.5964988,47,2
1,97.45942,45.05623,4.46388,0.6586561,48,2
1,98.33404,45.47428,5.90946,1.283546,49,2
1,99.27064,47.06851,8.16644,1.778518,50,2
1,100.35279,45.13768,5.32545,1.775195,51,2
1,76.67701,145.17698,2.52678,0.565578,52,2
1,77.99315,145.32117,3.3165,0.4854298,53,2
1,76.49692,145.90377,2.17044,0.6823663,54,2
1,77.84237,145.16167,3.26592,0.6464701,55,2
1,78.31523,145.09132,2.99108,0.6986894,56,2
1,78.18695,145.06829,3.49864,0.485612,57,2
1,78.64794,145.18125,2.65553,0.6073345,58,2
1,79.56382,145.12442,3.7667,0.4641254,59,2
1,79.01949,145.41389,3.19831,0.3028901,60,2
1,79.8659,145.12791,4.00655,0.5021288,61,2
1,80.82357,144.85903,4.05445,0.7451884,62,2
1,80.96775,144.80748,4.18945,0.4641404,63,2
1,80.56734,145.26384,3.42946,0.4164887,64,2
1,80.28154,145.01783,3.08842,0.3986783,65,2
1,79.52592,144.07527,2.80577,0.3894735,66,2
1,79.67823,143.98213,3.75672,0.6927307,67,2
1,80.40059,144.11079,4.39731,0.4953532,68,2
1,82.37798,143.91193,6.58703,0.8760364,69,2
1,88.01779,99.64796,8.09747,0,70,2
1,87.80948,100.85521,7.62737,0.6210147,71,2
1,87.52807,101.97658,8.3075,1.17442,72,2
1,88.15481,102.53428,8.77007,1.422625,73,2
1,89.14525,101.77143,8.0026,0.9243655,74,2
1,87.03097,98.25192,8.30179,2.968834,75,2
1,86.61287,99.54165,9.58823,1.659012,76,2
1,86.76981,99.65712,9.03139,1.37362,77,2
1,86.93728,100.77756,10.43803,1.697492,78,2
1,87.9898,102.18618,11.02441,1.568531,79,2
1,89.18311,102.48217,11.15012,1.74304,80,2
1,88.67735,102.54505,12.23267,1.748553,81,2
1,89.51529,103.3638,14.9397,1.417144,82,2
1,88.63437,104.63773,13.74596,1.987034,83,2
1,89.42814,103.06584,12.13743,2.253343,84,2
1,96.5268,39.70097,43.36067,2.510691,85,2
1,96.64869,40.10408,42.10727,1.828454,86,2
1,100.59024,40.60683,41.57941,2.112598,87,2
1,102.2153,40.21184,40.25422,1.122803,88,2
1,102.60119,40.46883,40.32651,0.6628298,89,2
1,100.66615,39.25259,41.51918,1.168529,90,2
1,101.30539,38.22548,40.86956,1.118505,91,2
1,103.48497,38.65813,39.27747,1.243371,92,2
1,104.84171,38.24653,38.3609,1.151831,93,2
1,103.22094,38.01803,40.79233,1.199293,94,2
1,104.61868,38.49389,39.46883,0.707116,95,2
1,104.3836,39.60309,40.40017,1.243189,96,2
1,102.71663,40.14537,41.43606,1.745585,97,2
1,43.23424,161.44969,11.46114,0.829769,98,2
1,41.74039,160.79881,9.28708,1.248989,99,2
1,42.02234,159.565,11.19084,1.393006,100,2
1,40.24362,159.25665,8.92815,0.6103447,101,2
1,35.94213,159.60062,5.49405,1.081028,102,2
1,40.10553,160.00106,8.57205,1.149437,103,2
1,38.72605,161.23835,6.06185,1.613615,104,2
1,36.68623,159.671,6.8248,1.610094,105,2
1,100.99662,91.98585,40.79622,1.056451,106,2
1,100.75376,90.88062,40.00361,1.031173,107,2
1,100.58669,91.37946,39.974,0.4365922,108,2
1,100.57702,91.18271,40.07009,0.5032892,109,2
1,100.67759,90.73239,39.61875,0.4472561,110,2
1,101.5437,90.83552,39.50471,0.6225406,111,2
1,99.94103,90.6485,39.63662,1.039414,112,2
1,100.5612,90.96991,39.01475,0.6851229,113,2
1,99.94015,89.7131,39.38957,0.9319081,114,2
1,99.86263,90.80885,39.76987,0.5303053,115,2
1,99.26811,91.90156,39.93176,0.8195199,116,2
1,98.53247,91.33662,40.28165,0.738506,117,2
1,97.67154,91.30888,40.57141,0.7717521,118,2
1,97.77757,92.07474,40.65582,0.5821012,119,2
1,98.86044,92.29291,40.11102,0.9000599,120,2
1,99.94495,93.36431,40.60822,1.247091,121,2
1,80.01086,123.38975,10.55745,0.9718862,0,3
1,81.73289,123.65973,11.77033,1.544578,1,3
1,80.23641,124.54113,11.64028,0.5948744,2,3
1,81.15473,130.89836,46.35278,0.9478195,3,3
1,82.31032,130.92681,46.61563,0.8734363,4,3
1,82.38324,131.28088,46.1297,0.7981695,5,3
1,83.81689,130.61112,46.31454,0.9592604,6,3
1,83.82137,130.45537,45.39777,0.5495391,7,3
1,84.69355,132.0575,46.4375,1.169709,8,3
1,83.75768,131.03346,45.42287,0.5478689,9,3
1,84.4836,131.07274,46.4134,0.5022748,10,3
1,84.55925,130.86042,45.96814,0.5862281,11,3
1,80.82921,128.75374,45.93471,3.023047,12,3
1,105.91573,73.31586,359.82764,0,13,3
1,105.52506,73.11263,359.86372,2.545139,14,3
1,105.15743,72.83392,0.04513,2.984734,15,3
1,106.27956,72.05467,0.29566,1.541049,16,3
1,105.65107,72.66632,0.57968,0.9641148,17,3
1,106.41505,72.11603,1.09295,1.642238,18,3
1,104.37049,74.00677,0.279,2.237369,19,3
1,101.56191,72.50545,358.81194,2.204587,20,3
1,98.89807,71.86554,358.00617,1.112277,21,3
1,100.7166,71.92024,359.36198,2.012393,22,3
1,100.67967,71.91724,359.58748,1.769362,23,3
1,100.2569,70.16279,0.30027,2.694556,24,3
1,102.09608,70.91832,1.58356,4.013116,25,3
1,98.75679,71.11793,0.4469,2.746037,26,3
1,100.88102,72.06968,0.31778,3.714347,27,3
1,87.32733,158.36013,39.82534,0,28,3
1,87.55724,158.42041,39.38065,0.6281026,29,3
1,85.36482,157.17559,36.94854,0.9705539,30,3
1,85.83097,156.86265,35.94172,1.069192,31,3
1,82.84327,156.51509,35.36156,1.466821,32,3
1,109.05624,150.68607,52.74301,0.8019691,33,3
1,106.64666,151.09114,50.41206,1.092529,34,3
1,81.47457,156.89793,33.47558,0,35,3
1,85.03338,157.09885,35.18304,1.05284,36,3
1,86.93257,156.96153,37.64938,0.9927411,37,3
1,108.07529,150.12764,50.97765,0.7365136,38,3
1,106.61909,151.05018,50.36279,1.312638,39,3
1,97.33409,44.72556,4.98705,0.8609349,40,3
1,96.41741,44.31043,4.72257,1.006951,41,3
1,96.5968,44.47099,4.8039,0.4704573,42,3
1,96.933,44.51856,4.72574,0.538425,43,3
1,96.97756,44.55318,4.42814,0.4202939,44,3
1,96.60248,44.238,4.61099,0.2914945,45,3
1,96.64047,44.23161,4.69416,0.2073635,46,3
1,96.34995,44.95415,4.89661,0.5129088,47,3
1,95.22014,45.80166,6.3749,1.183853,48,3
1,95.97477,46.24985,7.06043,1.389386,49,3
1,98.24266,45.85215,6.39703,1.335408,50,3
1,100.76203,45.78451,5.24681,1.293695,51,3
1,77.40729,145.5379,3.0313,0.2792236,52,3
1,78.07836,145.48414,2.87064,0.6325058,53,3
1,76.19489,145.25122,2.26916,0.8302427,54,3
1,77.20599,145.26285,1.96188,0.8098009,55,3
1,78.03864,145.4546,3.47759,0.5272262,56,3
1,79.35447,145.0706,3.24668,0.945924,57,3
1,79.23037,144.91656,3.88278,0.5989304,58,3
1,80.02902,145.42678,3.71284,0.6232041,59,3
1,79.67189,145.48474,3.47617,0.3006501,60,3
1,80.57568,145.0575,3.90292,0.663805,61,3
1,80.39872,145.37521,4.16157,0.4342415,62,3
1,81.07782,144.64367,4.33791,0.3420756,63,3
1,81.6402,145.07434,4.77903,0.4511744,64,3
1,80.9787,144.70534,3.62515,0.4855928,65,3
1,79.20484,144.57284,2.90607,0.7355343,66,3
1,81.3455,143.79883,5.07086,0.9738296,67,3
1,80.11269,144.0949,3.97825,0.3372075,68,3
1,79.15073,144.16915,4.05159,0.9827893,69,3
1,87.6183,99.20575,6.34598,0.8935354,70,3
1,87.69289,100.29474,8.62665,1.154063,71,3
1,87.29804,99.37653,9.05544,1.504711,72,3
1,86.99304,101.32482,10.53426,1.894964,73,3
1,4.12866,42.58164,12.9898,0,74,3
1,85.67681,101.61646,11.34912,3.390658,75,3
1,86.5709,100.54229,10.25142,1.543978,76,3
1,86.0505,100.16878,10.05595,0.7735289,77,3
1,86.63414,99.99633,8.89782,0.8703704,78,3
1,86.03216,100.92792,10.03015,1.24127,79,3
1,88.78649,101.96062,11.66656,1.228449,80,3
1,86.84752,101.18017,10.83284,1.802548,81,3
1,88.73259,100.75017,10.14661,2.574988,82,3
1,90.39109,83.23357,45.78646,0,83,3
1,100.88116,42.23336,44.9351,0,84,3
1,93.32956,40.19922,45.01362,1.129117,85,3
1,98.68624,40.72419,41.15011,1.728729,86,3
1,102.01526,40.71701,39.8259,1.89976,87,3
1,103.20779,40.80056,39.145,0.8830246,88,3
1,102.73622,39.81159,40.38073,0.6945,89,3
1,101.26978,39.16019,40.77295,0.8756984,90,3
1,101.79765,38.6158,40.86098,0.6030893,91,3
1,104.07588,38.05412,40.61372,1.669314,92,3
1,103.91567,37.94472,40.31574,0.8519908,93,3
1,104.34736,38.76,39.46045,0.7616517,94,3
1,103.91681,37.64395,40.59471,0.7942516,95,3
1,102.80981,38.15109,41.36997,0.9741184,96,3
1,106.44681,41.13658,40.50108,2.52902,97,3
1,95.53986,135.2767,55.59276,0,98,3
1,45.04755,160.25045,11.50991,1.219348,99,3
1,38.49295,159.9625,5.66537,1.578495,100,3
1,38.21377,158.76286,6.77126,1.133003,101,3
1,38.69054,159.15055,6.85082,0.7544581,102,3
1,33.67303,158.68197,3.45037,1.565107,103,3
1,35.48413,159.46688,4.58334,1.372816,104,3
1,102.02763,91.9334,41.01765,0,105,3
1,100.38149,91.45028,40.10462,0.9925888,106,3
1,100.65706,92.26425,40.14092,0.7580168,107,3
1,100.87423,90.84816,39.75461,0.6025262,108,3
1,100.1822,91.41773,39.97064,0.449901,109,3
1,101.69787,91.03494,39.82828,0.953723,110,3
1,100.04129,90.56524,39.49066,0.9863724,111,3
1,100.56242,90.91166,39.91583,0.6380491,112,3
1,100.0299,90.4548,39.63606,0.4841515,113,3
1,99.93723,90.49127,39.71224,0.5061723,114,3
1,99.55518,90.88893,39.7683,0.5417366,115,3
1,98.62648,90.74741,39.80998,0.8761395,116,3
1,97.91261,90.67534,39.40349,0.9922038,117,3
1,98.26836,91.45661,40.35001,0.5576893,118,3
1,99.36893,91.37782,40.31931,1.151607,119,3
1,99.92218,91.96815,40.66777,1.061398,120,3
1,99.74535,92.72845,41.02916,0.7444828,121,3
1,80.87074,123.63437,11.18831,0.386723,0,4
1,79.80499,123.76176,10.89239,0.7923076,1,4
1,81.0882,123.72125,11.25526,0.7673928,2,4
1,81.38141,123.89699,11.64454,0.5625528,3,4
1,82.84572,131.14453,46.54626,0.7375273,4,4
1,83.21828,131.7134,45.74474,1.05851,5,4
1,83.63808,131.03012,46.71818,0.6781538,6,4
1,85.01557,131.8005,46.36782,1.2741,7,4
1,84.65579,131.49834,46.32294,0.5728358,8,4
1,84.11336,130.91319,46.40202,0.7277415,9,4
1,84.04457,131.12805,46.06341,0.3045782,10,4
1,83.6297,130.53801,44.92569,0.8089463,11,4
1,85.36135,132.10659,46.75995,2.203283,12,4
1,84.47912,130.95357,46.85312,1.775548,13,4
1,111.00258,71.35824,3.23553,4.887772,14,4
1,109.53514,72.66349,2.53417,3.331762,15,4
1,104.96138,72.60658,0.63529,1.857996,16,4
1,104.79831,73.4372,359.90256,1.187786,17,4
1,99.54738,73.71718,357.76218,5.581822,18,4
1,102.90601,74.05561,358.79494,2.812817,19,4
1,102.34509,73.2162,359.04989,1.224975,20,4
1,101.66943,71.67143,359.6738,1.653116,21,4
1,100.06542,71.77287,359.26515,1.112309,22,4
1,100.75633,71.78721,0.20794,0.7156481,23,4
1,96.9714,70.29094,359.16188,3.129694,24,4
1,97.9165,72.04952,0.04659,2.600679,25,4
1,103.74501,70.91138,0.04399,3.166472,26,4
1,88.21732,157.40069,39.6343,0,27,4
1,87.11258,158.80757,38.46946,0.9048481,28,4
1,84.99197,157.2011,36.02129,1.473109,29,4
1,87.42182,157.46228,37.34527,1.299108,30,4
1,85.43633,157.27925,36.9279,0.7943399,31,4
1,84.7542,156.87426,35.81268,0.7989403,32,4
1,82.12038,156.82094,34.79325,0.7245645,33,4
1,84.68707,157.42211,36.48441,0.6728154,34,4
1,82.55554,156.98097,34.59489,0.4628294,35,4
1,87.04594,157.6984,37.47111,1.473334,36,4
1,85.10332,156.70883,35.10513,0.7342582,37,4
1,85.82124,157.13948,36.20578,0.4354471,38,4
1,94.15082,45.79409,5.31674,0,39,4
1,96.32849,45.2231,4.76028,1.065335,40,4
1,97.57492,44.29148,4.32347,0.737255,41,4
1,96.48835,44.62941,4.6134,0.4030873,42,4
