Phase,Phi1,Phi,Phi2,KAM,Y,X
1,83.08296,123.78785,12.2112,0,0,0
1,76.49198,127.65054,44.49724,0,1,0
1,77.5955,127.97082,45.16311,0.464424,2,0
1,78.66949,127.86466,45.1101,0.5562139,3,0
1,79.23502,128.45671,45.19812,0.3926123,4,0
1,78.91322,128.16598,44.51226,0.3101712,5,0
1,79.9065,129.11358,45.14574,0.6123734,6,0
1,78.93465,128.46808,43.60102,0.6830596,7,0
1,79.6719,128.38873,44.53909,0.3775247,8,0
1,78.65684,128.44222,43.75367,0.405995,9,0
1,78.62667,127.27866,43.45193,0.59888,10,0
1,79.7339,129.03362,44.7808,1.031179,11,0
1,78.66938,128.34076,44.20392,0.5427481,12,0
1,95.07517,86.46361,17.38021,0,13,0
1,94.12251,86.81784,18.18689,0.631207,14,0
1,93.72886,87.91687,18.70342,0.6346149,15,0
1,105.60332,69.81336,1.16894,0,16,0
1,104.25289,69.98119,0.73587,0.781244,17,0
1,104.18906,70.45654,0.45719,0.2827246,18,0
1,103.56564,69.71513,0.04044,0.5676686,19,0
1,103.57422,70.06045,0.11662,0.1771776,20,0
1,103.01323,69.89984,359.90032,0.3429193,21,0
1,103.15523,70.81006,0.0762,0.4733889,22,0
1,102.13656,70.97929,359.89913,0.5513025,23,0
1,100.99093,71.01518,359.54689,0.6520474,24,0
1,101.11668,70.8544,359.2541,0.160722,25,0
1,102.59211,70.30678,359.35972,0.8049181,26,0
1,101.46991,70.97456,358.79968,0.780317,27,0
1,100.73598,70.91076,358.87478,0.3579038,28,0
1,100.06538,71.53175,358.63807,0.4983859,29,0
1,99.29111,71.70692,358.91414,0.3780167,30,0
1,85.12715,159.38009,39.01314,0,31,0
1,84.88856,159.26241,37.48185,0.6580254,32,0
1,85.47823,158.67181,37.6047,0.3795971,33,0
1,85.08881,157.97168,37.31587,0.3592398,34,0
1,109.4962,151.21678,53.55935,0,35,0
1,110.56318,151.54456,54.1632,0.3461742,36,0
1,112.98361,152.30711,56.6299,0.7050124,37,0
1,113.80173,151.43537,56.21509,0.7416005,38,0
1,112.6835,151.78264,55.59178,0.3651008,39,0
1,113.19228,152.12207,55.60985,0.2992358,40,0
1,93.77861,45.88539,7.03228,0,41,0
1,93.58948,45.94332,6.11588,0.5291715,42,0
1,93.00058,45.86151,6.86436,0.2739771,43,0
1,92.80563,45.7106,6.91294,0.1117248,44,0
1,92.94793,46.04877,6.37542,0.2815296,45,0
1,92.23794,45.97532,6.73335,0.2667441,46,0
1,92.60921,45.86571,6.63909,0.1658682,47,0
1,93.5243,45.81699,6.62897,0.4546866,48,0
1,94.15294,45.99531,6.59981,0.3171473,49,0
1,94.89709,45.96486,6.37339,0.3048657,50,0
1,85.02931,144.37891,4.50308,0,51,0
1,84.21959,144.02907,4.74612,0.5376678,52,0
1,83.76098,143.97718,4.91896,0.3046087,53,0
1,82.84718,144.00936,4.23813,0.2706603,54,0
1,83.18349,144.56546,5.02882,0.3923414,55,0
1,83.24992,144.56485,4.76226,0.1614985,56,0
1,82.23649,144.43848,3.9182,0.3010954,57,0
1,82.94204,144.60681,4.18243,0.270335,58,0
1,83.69046,144.91385,4.30403,0.3607359,59,0
1,83.94946,144.31505,4.90042,0.3638129,60,0
1,83.72496,144.72746,4.81907,0.2221234,61,0
1,84.51545,144.53863,4.88595,0.3803884,62,0
1,84.74098,144.40144,5.16273,0.105703,63,0
1,84.55122,143.87336,4.91379,0.2739842,64,0
1,84.75029,143.87353,5.07959,0.0587352,65,0
1,83.88558,143.7217,4.1944,0.2824101,66,0
1,84.92855,143.94169,5.28025,0.3488274,67,0
1,85.08478,143.60047,5.66652,0.2194855,68,0
1,84.56193,143.81299,5.27324,0.1882418,69,0
1,85.19617,144.28305,5.79251,0.2998476,70,0
1,83.04948,144.44119,4.22658,0.6366556,71,0
1,89.13072,102.0851,8.64189,0,72,0
1,89.83677,101.93674,9.79606,0.615111,73,0
1,89.67519,102.08142,10.20637,0.2464663,74,0
1,89.41046,101.08329,10.22685,0.5169478,75,0
1,88.297,100.27579,9.52385,0.7238616,76,0
1,88.31223,101.5569,10.16097,0.7147911,77,0
1,89.37438,102.17852,11.44198,0.8055833,78,0
1,90.26143,102.42316,11.99793,0.4862189,79,0
1,89.54231,102.07846,11.70343,0.3977413,80,0
1,90.39501,102.54293,11.53994,0.5071983,81,0
1,89.2702,101.08088,11.53433,0.9219768,82,0
1,88.93669,100.80121,12.08158,0.3735664,83,0
1,18.87787,45.34329,39.92899,0,84,0
1,101.05275,38.503,41.19494,0,85,0
1,101.74397,39.35726,39.62499,0.7042469,86,0
1,102.99573,39.3092,40.97644,1.226024,87,0
1,104.10752,39.211,39.89738,0.3715788,88,0
1,105.32953,39.42443,39.77244,0.574071,89,0
1,104.75835,39.77671,38.93175,0.6886722,90,0
1,106.05539,39.35138,36.91703,0.6879597,91,0
1,106.18943,38.35909,38.18471,0.8476791,92,0
1,105.8577,38.82689,38.24037,0.2752813,93,0
1,106.666,38.63361,37.91281,0.3102086,94,0
1,106.60759,39.3249,37.98001,0.3463061,95,0
1,107.25207,38.57989,37.91309,0.4763909,96,0
1,107.36391,38.63644,37.79466,0.04751682,97,0
1,39.27478,159.253,8.65778,0,98,0
1,36.6184,159.40003,6.82387,0.5756239,99,0
1,36.95519,159.43968,6.92821,0.1225685,100,0
1,37.817,159.8218,7.69961,0.2435745,101,0
1,37.68192,159.53711,7.57678,0.1442735,102,0
1,36.46943,159.79089,6.00429,0.3285055,103,0
1,36.26597,159.99249,6.03611,0.154281,104,0
1,36.94828,159.89257,6.82997,0.1484367,105,0
1,36.84934,159.69006,6.68249,0.106247,106,0
1,103.85611,92.13931,40.63293,0,107,0
1,102.91623,91.75546,40.02528,0.5833347,108,0
1,103.31442,91.62229,40.08806,0.2114005,109,0
1,102.75155,91.78146,39.32813,0.4728221,110,0
1,102.43625,91.57737,40.0077,0.3922529,111,0
1,102.82851,91.80347,40.238,0.2513433,112,0
1,102.98838,91.75269,40.13207,0.100512,113,0
1,102.70829,92.07313,40.06754,0.2145261,114,0
1,102.59275,91.94864,40.31455,0.1515462,115,0
1,102.45328,91.89698,40.10789,0.1253942,116,0
1,102.24883,91.89773,40.29722,0.1416017,117,0
1,102.19763,92.27506,40.39429,0.1967151,118,0
1,101.57553,92.45448,40.36238,0.3234892,119,0
1,101.75263,92.55346,40.69168,0.1900682,120,0
1,102.16228,92.65611,40.48082,0.2401333,121,0
1,84.52668,123.62042,12.38507,0.682641,0,1
1,83.83517,123.51285,11.66271,0.6202139,1,1
1,77.7057,127.71981,43.83912,1.038682,2,1
1,78.07596,128.35698,44.26029,0.7189372,3,1
1,78.79577,128.43208,44.80688,0.4082756,4,1
1,78.70237,128.16268,45.28773,0.5472331,5,1
1,79.0187,129.64936,44.52682,1.036345,6,1
1,79.23369,128.77537,44.70092,0.626364,7,1
1,78.54175,128.35844,44.36848,0.6966478,8,1
1,79.19682,128.57884,44.684,0.4786376,9,1
1,77.19336,127.28355,43.67081,1.364635,10,1
1,78.30362,128.36577,44.52745,1.136965,11,1
1,78.7279,128.90244,44.04856,0.592459,12,1
1,77.99237,127.98227,44.93872,1.01668,13,1
1,105.72149,69.16534,0.03343,0,14,1
1,104.76375,69.7179,0.46762,0.5289245,15,1
1,104.39212,70.2854,0.42287,0.7933996,16,1
1,103.13388,70.55342,359.80943,1.662412,17,1
1,103.84126,70.14956,359.9522,0.6625223,18,1
1,103.25198,69.84912,359.9827,0.5870885,19,1
1,102.77711,69.99926,0.02083,0.5421386,20,1
1,102.53092,70.55425,0.09112,0.640182,21,1
1,101.91617,70.48884,359.56968,0.9580467,22,1
1,101.35718,70.80733,359.78763,0.8424628,23,1
1,101.69156,70.56633,359.38601,0.54482,24,1
1,101.6347,70.42199,359.65478,0.5172844,25,1
1,101.12522,70.55792,359.01274,0.7424589,26,1
1,100.43752,71.21515,358.83367,1.15157,27,1
1,100.09577,71.19674,359.09413,0.5885931,28,1
1,100.97606,70.77305,359.67877,0.9899809,29,1
1,84.73464,159.45385,38.23503,0,30,1
1,85.7916,158.7598,37.71938,1.241428,31,1
1,85.10857,158.70369,37.30432,0.7101542,32,1
1,84.88165,158.47411,36.61664,0.5560765,33,1
1,110.17494,151.38902,54.54579,0,34,1
1,110.46799,151.28142,54.52747,0.2711306,35,1
1,110.01632,151.14452,53.97354,0.2813544,36,1
1,113.13976,151.64958,56.19443,0.9474543,37,1
1,113.60447,151.73805,56.699,0.4461615,38,1
