Phase,Phi1,Phi,Phi2,KAM,Y,X
1,81.97681,123.74019,12.18219,0,0,0
1,76.99048,128.02929,44.91519,0,1,0
1,78.82062,128.56483,45.86292,0.7720833,2,0
1,80.47708,128.72408,45.79514,0.8535312,3,0
1,81.74424,129.70738,45.94638,0.7669846,4,0
1,81.45877,129.53387,45.32728,0.2595582,5,0
1,82.54499,130.5918,45.94887,0.6738435,6,0
1,81.49898,129.91708,44.35378,0.6959359,7,0
1,82.28012,129.81765,45.29492,0.3752685,8,0
1,81.15296,129.88257,44.50274,0.4352909,9,0
1,80.91072,128.52799,44.06737,0.6981692,10,0
1,81.83018,130.18665,45.33471,0.9649516,11,0
1,81.30203,129.43843,44.71128,0.4488207,12,0
1,96.36878,85.80513,16.95125,0,13,0
1,94.87885,85.82772,18.09629,0.9058875,14,0
1,94.99273,87.51867,18.66195,0.8943854,15,0
1,106.30415,69.84436,1.22187,0,16,0
1,104.4379,70.25445,0.67582,1.077574,17,0
1,104.09262,70.83114,0.08453,0.4841018,18,0
1,103.2597,69.82644,359.524,0.7634925,19,0
1,102.96735,70.40796,359.65289,0.3219536,20,0
1,102.59639,70.02739,359.45324,0.3051415,21,0
1,102.32902,71.23765,359.52871,0.6181682,22,0
1,100.54327,71.68881,359.23174,0.9769633,23,0
1,98.81609,71.96914,358.70893,0.9872007,24,0
1,98.62672,71.72661,358.35559,0.2555405,25,0
1,101.17948,70.62438,358.60445,1.432063,26,0
1,99.49873,71.80805,357.89031,1.173543,27,0
1,98.67138,71.7731,357.98332,0.4019659,28,0
1,97.50693,72.56313,357.57934,0.7796388,29,0
1,96.30572,72.8504,357.5786,0.6176445,30,0
1,84.80224,159.05794,38.74803,0,31,0
1,84.39222,158.6208,36.32506,1.046064,32,0
1,85.32675,157.78141,36.41395,0.5982426,33,0
1,84.59487,157.05997,35.93995,0.4000419,34,0
1,106.53687,150.746,50.48926,0,35,0
1,107.8856,151.28141,51.26539,0.4681724,36,0
1,111.59147,152.57204,55.15342,1.127655,37,0
1,113.19706,151.12443,54.87416,1.177075,38,0
1,111.73348,151.98723,54.45266,0.7034237,39,0
1,112.60488,152.58773,54.96368,0.3849081,40,0
1,95.40841,45.43846,6.32274,0,41,0
1,95.22037,45.454,5.3107,0.5759434,42,0
1,94.69643,45.301,6.02486,0.2656482,43,0
1,94.64483,45.08946,6.0157,0.1097273,44,0
1,94.62938,45.52757,5.53522,0.3291956,45,0
