Phase,Phi1,Phi,Phi2,KAM,Y,X
1,92.85949,45.79894,6.45313,0.2510103,46,0
1,93.31263,45.69026,6.35748,0.2035946,47,0
1,94.40518,45.64141,6.35296,0.5452455,48,0
1,95.07874,45.83218,6.33998,0.3457019,49,0
1,96.04016,45.8062,6.11802,0.4113492,50,0
1,84.30935,144.51747,4.16454,0,51,0
1,83.31548,144.16819,4.39082,0.6177458,52,0
1,82.83849,144.14654,4.633,0.3442081,53,0
1,81.93079,144.17984,3.93759,0.2670056,54,0
1,82.30585,144.71179,4.78478,0.3950791,55,0
1,82.35286,144.72181,4.46015,0.1820795,56,0
1,81.36029,144.55282,3.65353,0.2993961,57,0
1,81.97749,144.79699,3.83176,0.2705644,58,0
1,82.88417,145.05409,4.01384,0.4034516,59,0
1,83.13777,144.48714,4.60321,0.3496168,60,0
1,82.94153,144.88393,4.55093,0.2132757,61,0
1,83.76633,144.67434,4.57751,0.4150613,62,0
1,83.98952,144.52464,4.86421,0.1119205,63,0
1,83.84908,143.9548,4.63457,0.2936143,64,0
1,84.07917,143.96287,4.84514,0.06890792,65,0
1,83.21721,143.75958,3.9886,0.2852473,66,0
1,84.26559,144.02769,5.0746,0.3573002,67,0
1,84.49238,143.64554,5.55177,0.2502128,68,0
1,83.97526,143.90701,5.11249,0.2013945,69,0
1,84.64685,144.36975,5.68222,0.3039551,70,0
1,82.17651,144.63919,3.86811,0.7363245,71,0
1,89.01617,102.34909,8.60158,0,72,0
1,89.89888,102.31898,9.92451,0.7126192,73,0
1,89.65104,102.36581,10.34544,0.2671135,74,0
1,89.31443,101.27715,10.40293,0.5722134,75,0
1,87.93821,100.23106,9.58467,0.8996505,76,0
1,88.21992,101.90701,10.33925,0.9186794,77,0
1,89.39342,102.60887,11.73989,0.8850796,78,0
1,90.49505,103.01273,12.41875,0.6135698,79,0
1,89.64212,102.54743,12.12072,0.4796738,80,0
1,90.65058,103.09326,12.08597,0.5769906,81,0
1,89.30213,101.40735,11.99259,1.074216,82,0
1,88.57362,100.94788,12.6055,0.5680221,83,0
1,20.2121,46.51012,39.11174,0,84,0
1,99.12508,38.29767,42.16757,0,85,0
1,100.37623,39.3304,40.39465,0.7612763,86,0
1,101.72867,39.30938,41.82577,1.310752,87,0
1,103.2108,39.16804,40.47786,0.4844784,88,0
1,104.56373,39.43279,40.29096,0.621307,89,0
1,104.19909,39.79313,39.2641,0.6881379,90,0
1,105.25155,39.33828,37.23724,0.7303627,91,0
1,105.52088,38.26677,38.4163,0.881163,92,0
1,105.3365,38.76966,38.48102,0.2609644,93,0
1,106.23058,38.51532,38.15617,0.3591253,94,0
1,106.10213,39.32657,38.32102,0.4089162,95,0
1,106.92078,38.3817,38.12472,0.5812058,96,0
1,107.20208,38.43427,37.93207,0.09229919,97,0
1,39.97178,159.15898,9.12268,0,98,0
1,36.96651,159.34048,7.08864,0.6650438,99,0
1,37.29247,159.37081,7.1128,0.1524891,100,0
1,38.33606,159.79817,8.04892,0.2814749,101,0
1,37.94631,159.55818,7.70485,0.1381843,102,0
1,36.57685,159.86949,5.89283,0.3874873,103,0
1,36.35623,160.06575,6.02749,0.2007147,104,0
1,37.15044,160.00833,7.02263,0.1861775,105,0
1,37.13929,159.70127,6.85676,0.1720822,106,0
1,103.76922,92.09271,40.60494,0,107,0
1,102.65961,91.62102,39.9564,0.6759576,108,0
1,103.03924,91.50075,40.02366,0.2010696,109,0
1,102.42586,91.61252,39.23926,0.4944334,110,0
1,102.14748,91.45485,39.94406,0.3903843,111,0
1,102.54151,91.6706,40.16505,0.2479434,112,0
1,102.77801,91.62089,40.04939,0.1354161,113,0
1,102.37735,91.95364,40.01561,0.2605516,114,0
1,102.3168,91.87653,40.27939,0.1416494,115,0
1,102.07586,91.80321,40.07464,0.1598313,116,0
1,101.93829,91.85844,40.28264,0.1294865,117,0
1,101.81284,92.28634,40.41555,0.2332978,118,0
1,100.99233,92.5252,40.43612,0.427823,119,0
1,101.25855,92.61129,40.74085,0.2024072,120,0
1,101.62103,92.64343,40.49476,0.2242558,121,0
1,84.21665,123.63758,12.26576,0.7307358,0,1
1,83.44359,123.60111,11.57698,0.6298881,1,1
1,78.26695,128.04926,44.07135,1.182575,2,1
1,78.59172,128.61498,44.47611,0.7322999,3,1
1,79.43279,128.79189,45.03941,0.4836469,4,1
1,79.39647,128.48759,45.57125,0.6270175,5,1
1,79.89081,130.12897,44.79241,1.111728,6,1
1,80.10528,129.20309,44.95974,0.661364,7,1
1,79.37768,128.79064,44.62623,0.741159,8,1
1,80.04027,128.96182,44.9203,0.4809352,9,1
1,77.7529,127.54774,43.87904,1.548123,10,1
1,78.99227,128.6943,44.66998,1.159827,11,1
1,79.43774,129.28288,44.23854,0.6049337,12,1
1,78.72543,128.29197,45.19014,1.095718,13,1
1,105.89523,69.10231,0.07302,0,14,1
1,104.89525,69.82728,0.43357,0.5921518,15,1
1,104.3519,70.52698,0.28004,1.00537,16,1
1,102.91845,70.7903,359.65657,1.922183,17,1
1,103.73906,70.3187,359.76501,0.7612487,18,1
1,103.04514,69.95946,359.82247,0.6653743,19,1
1,102.57865,70.04032,359.8509,0.5418861,20,1
1,102.11183,70.74344,359.88373,0.8152314,21,1
1,101.2902,70.66572,359.2766,1.238622,22,1
1,100.57615,71.11146,359.52642,1.068988,23,1
1,101.05379,70.82796,359.13784,0.6211103,24,1
1,101.10991,70.63445,359.49152,0.7290596,25,1
1,100.44008,70.72805,358.67376,0.9014448,26,1
1,99.57453,71.52701,358.46686,1.37629,27,1
1,99.0485,71.57082,358.64822,0.7887942,28,1
1,100.0181,71.12179,359.30647,0.9935299,29,1
1,84.51976,159.41972,37.98971,0,30,1
1,85.62587,158.4607,37.30951,1.458754,31,1
1,84.98109,158.44045,36.9026,0.8181353,32,1
1,84.78555,158.21025,36.23781,0.5725003,33,1
1,109.29088,151.28573,53.68219,0,34,1
1,109.73207,151.14353,53.71748,0.3625412,35,1
1,109.35969,151.08858,53.22137,0.3017846,36,1
1,112.84459,151.59251,55.66894,1.144248,37,1
1,113.4247,151.798,56.35993,0.5649849,38,1
1,112.34436,152.11521,55.19335,0.5166857,39,1
1,114.73229,152.05036,56.78988,0.8312037,40,1
1,94.48162,45.84714,6.61508,0.08590595,41,1
1,94.27655,45.51059,6.42399,0.4281397,42,1
1,93.44271,45.43532,6.61517,0.4160043,43,1
1,93.9143,45.86516,6.25073,0.3392101,44,1
1,93.45599,45.74901,6.19325,0.2830712,45,1
1,93.45134,45.79177,5.95156,0.2270187,46,1
1,93.21858,46.15742,6.63331,0.447612,47,1
1,93.54757,45.75273,6.43462,0.3951637,48,1
1,94.18434,46.06524,6.63379,0.5191193,49,1
1,94.3395,46.59161,7.60699,0.9734683,50,1
1,83.73881,145.30116,4.55911,0.6049335,51,1
1,82.59426,144.41412,4.04467,0.8370224,52,1
1,82.6955,144.35182,4.41881,0.303798,53,1
1,82.16107,145.10849,4.3189,0.7268492,54,1
1,81.63469,144.49553,3.9035,0.4138319,55,1
1,82.56145,144.63363,4.35498,0.4013934,56,1
1,82.46806,144.5747,3.91206,0.4868264,57,1
1,82.30473,144.70134,3.85516,0.3252439,58,1
1,83.08433,144.6033,4.62367,0.4506001,59,1
1,83.32705,144.74408,4.45591,0.3091171,60,1
1,82.94024,144.7779,4.04729,0.3152924,61,1
1,83.11053,144.46507,4.70858,0.4604648,62,1
1,83.89432,144.4956,4.54814,0.3503547,63,1
1,83.7446,144.34038,4.44242,0.2264497,64,1
1,83.69595,143.97371,4.66397,0.2223818,65,1
1,83.32809,143.98267,4.12695,0.2540651,66,1
1,84.15549,143.88299,4.68198,0.3559006,67,1
1,84.28728,144.04431,5.33714,0.3106311,68,1
1,84.38946,143.78552,5.43933,0.1737256,69,1
1,83.46072,144.00986,5.27735,0.6143224,70,1
1,88.26149,100.82166,8.41116,0,71,1
1,89.29593,100.97544,8.84092,0.8220962,72,1
1,89.88434,100.9552,9.07302,0.9640077,73,1
1,89.2851,101.36274,9.06719,0.9189807,74,1
1,88.99405,101.26139,9.45428,0.7407532,75,1
1,88.34151,100.73257,9.87826,0.70551,76,1
1,87.45228,100.99966,9.57965,0.7893182,77,1
1,88.4471,101.8384,10.70398,0.8612436,78,1
1,88.79388,101.67798,11.21452,1.009939,79,1
1,89.34395,101.8701,12.05058,0.8167795,80,1
1,90.17098,102.56259,12.07431,0.5824424,81,1
1,89.81552,102.82628,12.07143,0.7052922,82,1
1,88.35616,99.909,11.13467,1.746462,83,1
1,88.94357,100.72589,9.84757,1.524645,84,1
1,98.98039,40.19893,42.52349,0.9595078,85,1
1,102.76743,39.25114,39.66787,1.745554,86,1
1,102.95239,39.66857,40.46992,1.161656,87,1
1,105.21507,39.85375,38.63832,1.319988,88,1
1,105.05571,40.29672,39.22016,0.8596414,89,1
1,103.44552,39.05356,39.05416,1.393704,90,1
1,105.0537,38.62026,38.1156,0.8872772,91,1
1,105.30422,38.36421,38.97563,0.8874717,92,1
1,105.40114,39.18675,38.43643,0.5727977,93,1
1,106.91308,38.86908,37.23444,0.6686496,94,1
1,106.56757,38.64517,38.02956,0.4095847,95,1
1,106.89697,38.48738,37.48434,0.5137938,96,1
1,107.87205,39.73296,36.85956,1.109414,97,1
1,40.18137,160.33468,9.26315,0.5896405,98,1
1,39.64544,159.24053,8.55851,0.7076395,99,1
1,38.57555,159.11422,8.5035,0.5506845,100,1
1,38.8124,159.71893,8.41124,0.383826,101,1
1,36.56803,159.56358,6.59236,0.5116482,102,1
1,36.30278,159.87301,6.14308,0.3868839,103,1
1,36.112,160.04185,6.07651,0.2920758,104,1
1,37.94613,159.93336,7.33921,0.4725269,105,1
1,103.57517,92.00522,40.26605,0,106,1
1,103.00576,91.81403,40.35966,0.4840662,107,1
1,102.98374,91.82983,40.35718,0.3582566,108,1
1,102.61792,91.71917,39.28379,0.6693618,109,1
1,102.63883,91.66545,40.26082,0.6289856,110,1
1,102.5113,91.26713,39.8905,0.4276684,111,1
1,103.00138,91.62965,40.018,0.4953975,112,1
1,102.194,91.40666,39.80665,0.5198661,113,1
1,102.44215,91.85446,39.97746,0.2690466,114,1
1,101.96953,91.41987,40.17291,0.4873479,115,1
1,101.94815,92.06537,40.22543,0.348592,116,1
1,102.00083,92.2205,40.39423,0.2874213,117,1
1,101.32807,91.46184,40.18107,0.6862658,118,1
1,101.35891,92.12131,40.67741,0.4933594,119,1
1,101.5359,92.45744,40.49249,0.3460374,120,1
1,102.10947,92.60908,41.07638,0.6144363,121,1
1,82.29263,122.9723,11.44911,0.8783127,0,2
1,82.91522,123.6476,12.14579,0.7826879,1,2
1,78.33791,128.95944,43.8604,0.4734436,2,2
1,78.45142,127.96354,44.50284,0.5455287,3,2
1,79.38465,129.82389,45.68925,1.213356,4,2
1,79.6429,129.17436,45.32105,0.5312659,5,2
1,79.87626,128.83194,44.86602,0.7854991,6,2
1,79.30397,127.929,44.00066,1.227044,7,2
1,79.91049,128.80567,44.37853,0.5843821,8,2
1,79.81154,128.75679,44.91438,0.3123895,9,2
1,79.63104,128.43952,44.22375,0.8344108,10,2
1,78.13807,128.8878,43.64005,0.9007393,11,2
1,79.11115,127.36257,43.66483,1.372449,12,2
1,81.00636,128.68644,43.75401,1.915186,13,2
1,106.74663,70.08068,1.77703,1.182944,14,2
1,106.01426,70.60674,1.11653,1.199775,15,2
1,104.58675,71.04686,0.94102,0.9512244,16,2
1,104.65008,70.98637,0.25179,0.8084548,17,2
1,103.29164,71.32224,359.82395,0.8448534,18,2
1,103.21631,70.21788,359.38441,0.6092477,19,2
1,101.45935,70.57309,359.38156,1.283147,20,2
1,101.55549,70.89039,359.32929,0.6991363,21,2
1,101.35386,71.34961,359.66448,0.6031487,22,2
1,100.95296,70.88565,359.57009,0.3802758,23,2
1,100.67763,71.32593,359.36571,0.3696365,24,2
1,100.81705,71.24538,359.31174,0.3408742,25,2
1,100.52695,70.90148,359.60081,0.5183012,26,2
1,100.57554,70.89357,359.38584,0.6686877,27,2
1,101.48136,70.96728,0.05866,1.858949,28,2
1,84.531,158.87136,37.3899,0,29,2
1,85.06154,158.72939,37.34314,0.6496884,30,2
1,82.45732,158.53704,35.02802,0.9661838,31,2
1,84.30165,158.89209,36.53924,0.5405319,32,2
1,110.79383,151.01757,54.23789,0,33,2
1,111.59217,151.51686,55.91115,0.767933,34,2
1,111.40009,151.86202,54.99411,0.7990283,35,2
1,112.15376,151.9762,56.34314,1.004616,36,2
1,85.02402,158.50936,36.77109,0,37,2
1,112.82168,151.31766,55.96878,0.3328716,38,2
1,113.38047,151.40444,56.61191,0.4526901,39,2
1,93.10761,46.1339,7.29524,0,40,2
1,93.47813,46.01955,6.63799,0.4990244,41,2
1,94.66126,45.65218,6.27384,0.4205807,42,2
1,94.30414,45.17617,6.11344,0.4488301,43,2
1,93.92766,45.65536,6.39939,0.3101991,44,2
1,94.05933,45.57343,6.19134,0.277472,45,2
1,93.92193,45.61021,5.67179,0.3552786,46,2
1,93.55581,45.97063,6.1755,0.311058,47,2
1,93.29353,45.92103,5.89603,0.4963793,48,2
1,93.55543,46.12928,6.93822,0.5913201,49,2
1,93.38288,47.01383,8.01544,0.8875977,50,2
1,94.39973,46.04211,6.79699,0.7571753,51,2
1,82.22518,144.41704,3.92631,0.5540636,52,2
1,82.36186,144.75951,4.61326,0.5417658,53,2
1,81.99482,144.97088,3.99279,0.3613127,54,2
1,82.42356,144.49065,4.34375,0.4261977,55,2
1,82.72328,144.36937,4.23266,0.4110756,56,2
1,82.52426,144.38656,4.6135,0.4046855,57,2
1,83.00039,144.45583,4.37847,0.3728621,58,2
1,83.21905,144.48977,4.76675,0.2459982,59,2
1,82.96797,144.66617,4.44538,0.1850291,60,2
1,83.22698,144.54948,4.93408,0.4107836,61,2
1,83.62113,144.35039,4.80273,0.4030739,62,2
1,84.04296,144.26442,4.96489,0.3671305,63,2
1,84.19052,144.71009,4.92265,0.3133537,64,2
1,84.09694,144.58353,4.60513,0.3442103,65,2
1,83.46356,143.92956,4.32143,0.2812509,66,2
1,83.41239,143.67833,4.63238,0.4254283,67,2
1,83.72664,143.87515,4.93088,0.3237008,68,2
1,85.04172,143.93271,6.20832,0.4526125,69,2
1,88.94338,100.15766,8.66705,0,70,2
1,88.57132,100.7451,8.35852,0.3552012,71,2
1,88.56123,101.60134,8.47053,0.6695045,72,2
1,88.40604,101.78011,8.72563,0.8068178,73,2
1,89.12037,101.56835,8.67622,0.5497473,74,2
1,88.29423,99.37983,8.87612,1.656034,75,2
1,87.62672,99.9939,9.47765,1.017984,76,2
1,88.02224,99.75133,8.90832,0.9335344,77,2
1,88.10258,100.16041,9.63912,0.9669573,78,2
1,88.26228,100.97787,9.77391,0.9221818,79,2
1,89.00439,101.14905,9.67126,1.228738,80,2
1,89.01642,101.25892,10.24768,1.199703,81,2
1,90.11718,102.05395,12.38639,0.9516742,82,2
1,89.20706,102.52293,11.63352,1.161835,83,2
1,89.68217,101.57319,10.5861,1.270498,84,2
1,103.27864,38.95087,39.95487,1.549827,85,2
1,102.41255,39.6856,39.24015,1.21767,86,2
1,104.7715,40.40616,39.02402,1.410541,87,2
1,105.72286,40.42415,38.44503,0.8145382,88,2
1,105.41762,40.19021,38.79654,0.275599,89,2
1,104.76082,38.90988,38.95603,1.030744,90,2
1,105.44198,38.28765,38.38592,0.793529,91,2
1,106.10705,39.0367,38.114,0.7236377,92,2
1,107.36061,38.67759,36.97255,0.8975176,93,2
1,106.47591,38.40931,38.2135,0.7133237,94,2
1,107.17275,38.60016,37.63752,0.3865326,95,2
1,106.66382,39.27859,38.33477,0.6489676,96,2
1,105.77756,39.23449,38.533,0.8020975,97,2
1,37.95887,160.84111,7.58885,0.4949614,98,2
1,38.60283,160.09122,7.82723,0.602247,99,2
1,38.45562,159.81147,8.50652,0.7124133,100,2
1,38.3984,159.55145,8.18635,0.278612,101,2
1,36.62696,159.7585,6.54437,0.4127983,102,2
1,38.5343,159.64325,8.01755,0.5958637,103,2
1,37.18356,160.37282,6.24948,0.723431,104,2
1,35.83888,159.51815,6.03225,0.7685864,105,2
1,102.73706,91.92007,40.66081,0.471216,106,2
1,102.6407,91.39217,40.17222,0.607084,107,2
1,102.40239,91.98282,40.269,0.4700586,108,2
1,102.30225,91.74222,40.30579,0.5075073,109,2
1,102.54818,91.6349,40.0315,0.3481463,110,2
1,102.97594,91.60721,39.87992,0.3884679,111,2
1,102.10167,91.58234,40.0942,0.592958,112,2
1,102.4771,91.80685,39.39953,0.5726649,113,2
1,102.1563,90.60192,39.74663,0.852037,114,2
1,101.93688,91.63529,40.15912,0.4846596,115,2
1,102.03871,92.53186,40.21966,0.6236013,116,2
1,101.50289,91.89749,40.45514,0.5005635,117,2
1,101.12934,91.77508,40.70997,0.5408044,118,2
1,101.52513,92.2745,40.65177,0.4564504,119,2
1,102.184,92.29388,39.99521,0.7254817,120,2
1,102.73713,92.83949,40.17697,0.8123691,121,2
1,82.71241,123.32129,11.24563,0.3289461,0,3
1,83.72164,123.38232,12.40955,0.765981,1,3
1,82.71467,123.81832,12.12546,0.4131378,2,3
1,78.32551,128.76133,45.19222,0.8218834,3,3
1,78.61985,128.63019,45.25739,0.641037,4,3
1,78.77908,129.20313,44.84012,0.5899731,5,3
1,79.67594,128.44831,44.9572,0.6025388,6,3
1,79.39872,128.03119,43.98641,0.5329952,7,3
1,79.94178,129.521,45.0638,1.12198,8,3
1,79.69644,128.91747,44.43893,0.3777373,9,3
1,79.65394,128.6131,45.14513,0.5244176,10,3
1,80.36671,128.74798,44.96747,0.8253893,11,3
1,77.00496,127.31332,44.70317,2.223998,12,3
1,104.31116,72.05857,359.42903,0,13,3
1,104.45017,71.34642,0.03851,1.505253,14,3
1,104.60856,71.40976,0.33989,1.400207,15,3
1,105.26903,70.79321,0.18476,0.7846977,16,3
1,104.16847,71.19499,0.30732,0.63217,17,3
1,105.0218,71.08016,0.54731,0.9028155,18,3
1,103.53123,71.61004,0.19053,0.996835,19,3
1,102.57315,70.92046,359.86088,0.9160613,20,3
1,101.38566,70.8569,359.35041,0.4760664,21,3
1,102.28433,70.59064,359.88386,0.8959033,22,3
1,102.14165,70.66709,0.10998,0.7353534,23,3
1,102.36257,69.49321,0.62096,1.70416,24,3
1,103.50862,69.38546,1.35868,2.575866,25,3
1,102.31598,69.48568,0.96327,1.864346,26,3
1,102.79582,70.72885,0.47859,1.709496,27,3
1,85.98336,158.9808,39.01769,0,28,3
1,86.43156,159.09459,39.11747,0.3644131,29,3
1,84.88703,158.53418,37.55217,0.406033,30,3
1,85.43291,158.4104,37.17754,0.6980473,31,3
1,83.2732,158.09663,36.83593,1.145643,32,3
1,111.38697,151.53372,55.58866,0.509312,33,3
1,110.1311,151.60928,54.19633,0.5881984,34,3
1,83.07111,158.6089,36.17675,0,35,3
1,85.46217,158.69264,37.25775,0.7207609,36,3
1,87.33438,158.49683,39.24113,0.5518444,37,3
1,111.80003,150.99151,55.2481,0.3080779,38,3
1,111.2057,151.43859,54.42854,0.6195259,39,3
1,93.5679,45.50067,6.25186,0.5079461,40,3
1,93.91224,45.50494,6.42703,0.4997627,41,3
1,93.44734,45.60657,6.65383,0.44047,42,3
1,94.33606,45.67379,6.4448,0.4029273,43,3
1,94.73874,45.76831,6.09903,0.4218519,44,3
1,93.96571,45.53905,6.12843,0.3019278,45,3
1,94.14334,45.56098,6.2375,0.2818914,46,3
1,93.39135,45.84856,6.32798,0.3637825,47,3
1,93.03849,46.18376,7.00694,0.5575132,48,3
1,92.50033,46.46719,7.34547,0.6438432,49,3
1,93.16546,46.35742,7.16543,0.5345186,50,3
1,94.08037,46.51153,6.4626,0.6844955,51,3
1,81.98937,144.84994,4.13463,0.3027059,52,3
1,82.57789,144.76883,4.16119,0.4059563,53,3
1,81.20245,144.56276,3.48309,0.571205,54,3
1,81.96513,144.58463,3.52141,0.4633603,55,3
1,82.73561,144.70967,4.70522,0.4002162,56,3
1,83.13483,144.39585,4.45203,0.4281674,57,3
1,83.06794,144.30699,4.84813,0.3225101,58,3
1,83.73854,144.66953,4.97199,0.3926373,59,3
1,83.23097,144.85497,4.53637,0.2641005,60,3
1,83.52305,144.49618,4.73971,0.3164795,61,3
1,83.99943,144.72288,5.15266,0.3560154,62,3
1,83.9753,144.14197,5.06773,0.2707191,63,3
1,84.69835,144.43811,5.63038,0.3633228,64,3
1,84.27773,144.2218,4.93532,0.348673,65,3
1,83.2554,144.14147,4.31482,0.425146,66,3
1,84.31305,143.60097,5.27134,0.5084502,67,3
1,83.57131,143.87149,4.69713,0.2204511,68,3
1,82.71216,143.83939,4.50768,0.7055339,69,3
1,88.30954,100.08235,7.67398,0.5413879,70,3
1,88.68506,100.57205,8.86699,0.5890335,71,3
1,88.08436,99.78175,9.11483,1.10805,72,3
1,87.95318,100.99474,9.89189,1.191249,73,3
1,9.16487,41.73002,12.68844,0,74,3
1,87.18892,101.0599,10.34383,1.812334,75,3
1,87.81432,100.37714,9.563,0.7644675,76,3
1,87.66531,100.22129,9.46626,0.3275036,77,3
1,87.73165,99.97209,8.56057,0.6287845,78,3
1,87.3879,100.35716,9.13965,0.6999782,79,3
1,88.98009,100.96811,10.11895,0.7591489,80,3
1,88.02699,100.5731,9.44436,0.8976209,81,3
1,89.26165,100.71947,9.19408,1.492712,82,3
1,90.76851,83.31666,45.7605,0,83,3
1,104.39748,40.7818,41.64826,0,84,3
1,100.96786,39.40386,41.09722,1.922007,85,3
1,103.93128,40.18751,38.39243,1.22951,86,3
1,105.4932,40.31618,38.41455,1.161737,87,3
1,106.10359,40.40914,37.9391,0.4002432,88,3
1,105.51397,39.51951,38.7578,0.6589407,89,3
1,105.17879,38.83748,38.75644,0.6099523,90,3
1,105.3327,38.62199,38.59219,0.2671874,91,3
1,106.9282,38.59758,38.50906,1.095641,92,3
1,107.03141,38.55731,37.86465,0.5335221,93,3
1,107.05472,38.73698,37.47968,0.3265961,94,3
1,106.83803,38.28757,37.98939,0.3070271,95,3
1,106.18586,38.38905,38.2367,0.5539805,96,3
1,107.99661,39.91094,38.26663,1.485718,97,3
1,94.53686,132.58937,55.82024,0,98,3
1,39.39128,160.06132,7.77325,0.7739422,99,3
1,37.44064,159.94323,6.54407,0.6121404,100,3
1,37.57176,159.33858,7.29543,0.4834603,101,3
1,37.459,159.20992,7.07838,0.3426163,102,3
1,35.29758,159.39162,5.26609,0.6496578,103,3
1,34.8463,159.47823,4.92523,0.7576159,104,3
1,103.2249,91.78553,40.82132,0,105,3
1,102.58117,91.80991,40.25607,0.4288263,106,3
1,102.44741,92.2087,40.21526,0.4649175,107,3
1,102.51693,91.52183,40.06491,0.3581782,108,3
1,102.18264,91.96262,40.18343,0.2697886,109,3
1,103.04992,91.66639,40.11464,0.5522967,110,3
1,102.06034,91.47705,39.8829,0.6206896,111,3
1,102.3989,91.65157,40.26784,0.3969192,112,3
1,102.10411,91.44807,40.11802,0.3539021,113,3
1,101.92173,91.26366,40.05062,0.5141483,114,3
1,102.17908,91.75536,40.15646,0.5145631,115,3
1,101.52285,91.55806,40.01913,0.563024,116,3
1,101.27563,91.35817,39.5803,0.7780391,117,3
1,101.83493,91.98394,40.48943,0.5859393,118,3
1,102.52862,91.87176,40.51608,0.8046588,119,3
1,102.76441,92.01777,40.57916,0.6016378,120,3
1,102.363,92.49946,40.8449,0.6059502,121,3
1,83.53495,123.34557,11.90824,0.3595885,0,4
1,82.36589,123.3443,11.49798,0.6696035,1,4
1,83.3499,123.46115,11.89022,0.5397714,2,4
1,83.61545,123.38647,12.05723,0.4231619,3,4
1,78.98197,128.81008,45.17715,0.3739896,4,4
1,79.23846,129.3142,44.5529,0.7547303,5,4
1,79.38533,128.70873,45.28604,0.5477974,6,4
1,80.46055,129.25823,44.94226,1.018156,7,4
1,79.92387,129.2019,45.16505,0.6361076,8,4
1,79.60944,128.65085,45.22551,0.6303257,9,4
1,80.01808,129.19454,45.08269,0.5082113,10,4
1,78.88957,128.25359,43.76588,0.964238,11,4
1,80.65409,129.67052,45.43847,1.762996,12,4
1,79.79154,128.80995,45.63171,1.362306,13,4
1,107.77178,70.82281,1.74,3.039631,14,4
1,106.09709,71.37772,1.23117,1.566687,15,4
1,104.06229,71.37298,0.2929,1.093382,16,4
1,104.26348,71.48317,0.09449,0.4643324,17,4
1,102.34165,71.85058,359.41437,1.985626,18,4
1,103.4954,71.92714,359.83387,0.9736328,19,4
1,102.77049,71.14425,359.86386,0.5975077,20,4
1,102.7083,70.37215,0.23687,0.85934,21,4
1,102.67119,70.52265,0.22984,0.642718,22,4
1,103.00182,69.93355,0.92186,1.046369,23,4
1,101.18516,69.25796,0.45941,1.267886,24,4
1,101.50178,70.37543,0.77282,1.229551,25,4
1,104.15339,70.14784,0.11775,1.446343,26,4
1,86.35451,158.76972,38.89377,0,27,4
1,85.39767,159.61176,37.98385,0.577012,28,4
1,84.22345,158.56412,36.66507,0.8069127,29,4
1,87.05119,158.93961,38.84946,0.8022416,30,4
1,85.33177,158.7317,37.83873,0.4975893,31,4
1,84.86385,158.44576,37.33451,0.5632384,32,4
1,83.39326,158.4377,36.67078,0.4429704,33,4
1,85.29559,158.9427,37.98012,0.4866231,34,4
1,84.08654,158.58891,36.5939,0.4217757,35,4
1,86.83338,159.16842,38.74909,0.9185054,36,4
1,85.81759,158.3257,37.23945,0.6079941,37,4
