Phase,Phi1,Phi,Phi2,KAM,Y,X
1,74.69125,123.5617,11.53296,0,0,0
1,76.0931,129.69367,45.29692,16.74764,1,0
1,82.7668,130.64553,47.21818,0,2,0
1,85.59293,131.83945,47.32252,1.502855,3,0
1,87.99264,133.57253,48.03579,1.318001,4,0
1,87.01107,133.26008,47.27029,0.3918602,5,0
1,89.15328,134.6065,48.12735,1.07103,6,0
1,87.83849,133.73538,46.22912,0.8081611,7,0
1,88.36449,133.40306,47.09229,0.3557773,8,0
1,87.79183,133.22466,46.08689,0.381006,9,0
1,87.73785,132.20841,45.83911,0.5193564,10,0
1,87.52956,133.17717,46.69359,0.6988145,11,0
1,87.51142,132.5382,46.10854,0.4290877,12,0
1,99.396,85.05845,15.24682,0,13,0
1,97.87462,83.83599,16.01625,1.021564,14,0
1,97.74755,86.41174,16.85004,1.353488,15,0
1,108.22465,70.09424,1.33073,0,16,0
1,105.57443,71.34645,0.54091,1.627681,17,0
1,104.85288,72.4196,359.55106,0.8798094,18,0
1,102.95461,71.10882,358.05097,1.52918,19,0
1,102.3163,71.95031,358.33372,0.5198859,20,0
1,102.91025,70.90178,358.54963,0.6285913,21,0
1,101.6621,72.4712,358.18466,1.053606,22,0
1,98.33279,72.7249,357.71523,1.753839,23,0
1,94.95251,74.34725,356.76483,2.048268,24,0
1,93.92578,74.13917,356.46359,0.582274,25,0
1,98.30132,71.73461,357.57812,2.693887,26,0
1,95.137,74.02071,355.75356,2.343369,27,0
1,94.61074,73.90828,355.98984,0.2630207,28,0
1,93.37076,74.0238,355.50573,0.7274702,29,0
1,90.22831,74.33351,354.59137,1.758801,30,0
1,83.23295,157.81744,36.3624,0,31,0
1,84.08243,156.29696,33.17218,2.133176,32,0
1,84.61384,154.97339,32.5128,0.8813937,33,0
1,82.04313,154.12258,30.94584,0.792623,34,0
1,101.7187,150.13442,45.10984,0,35,0
1,102.56743,149.91378,44.78113,0.5831844,36,0
1,107.54606,152.73424,50.11766,1.909249,37,0
1,111.12268,150.68344,51.34043,1.642339,38,0
1,109.43388,152.26423,51.92724,1.363498,39,0
1,110.11512,152.96665,52.40915,0.3894498,40,0
1,99.11856,44.58767,4.96882,0,41,0
1,98.27218,44.31695,3.36699,1.150113,42,0
1,97.74889,43.78845,3.71607,0.3211033,43,0
1,97.76147,42.98984,3.31769,0.4442278,44,0
1,98.25943,44.04222,2.97692,0.5535033,45,0
1,97.46636,43.90435,3.26454,0.3171649,46,0
1,101.0108,43.72037,2.99564,1.6803,47,0
1,103.03141,42.37363,3.15296,1.263503,48,0
1,105.7358,43.86806,3.30009,1.592888,49,0
1,111.13198,43.28639,3.06074,0,50,0
1,71.96134,146.54753,359.92416,0,51,0
1,72.10446,145.81765,0.5186,0.4373728,52,0
1,72.24889,145.86671,1.44792,0.4076656,53,0
1,74.09895,145.48236,1.57294,0.8949903,54,0
1,74.20089,146.14976,2.28103,0.4576538,55,0
1,74.42307,146.12993,1.96632,0.2573579,56,0
1,74.08147,145.65269,1.62206,0.2589511,57,0
1,74.1728,146.18527,1.38818,0.3090566,58,0
1,77.10329,146.14471,2.17995,1.157757,59,0
1,76.72422,145.6134,2.78466,0.5411063,60,0
1,77.31676,145.98666,2.71249,0.3762872,61,0
1,77.87248,145.53034,2.40837,0.4714279,62,0
1,78.28213,145.18943,2.44219,0.2561133,63,0
1,77.45156,144.45098,2.422,0.5495787,64,0
1,78.30889,144.5954,2.85556,0.2908828,65,0
1,77.3528,144.04038,2.76187,0.5209143,66,0
1,78.40879,144.88404,3.40887,0.5323358,67,0
1,79.39266,144.00831,5.13748,0.6992021,68,0
1,78.73896,144.75451,3.97511,0.5243688,69,0
1,79.34252,145.08901,4.93352,0.3346359,70,0
1,74.90013,146.17804,1.10413,1.369026,71,0
1,88.99005,104.43366,8.7196,0,72,0
1,90.22844,105.31385,11.24029,1.328463,73,0
1,89.06328,105.04729,11.83177,0.7313398,74,0
1,87.33696,102.78034,12.07015,1.446853,75,0
1,84.44354,100.63506,10.39705,1.85787,76,0
1,88.55389,106.27492,12.35508,3.491834,77,0
