Phase,Phi1,Phi,Phi2,KAM,Y,X
1,80.43202,123.5694,11.97125,0,0,0
1,77.10957,128.47268,45.10634,0,1,0
1,80.03662,129.21357,46.38881,1.230052,2,0
1,82.30443,129.74545,46.38294,1.166488,3,0
1,84.11093,131.06189,46.68041,1.047396,4,0
1,83.74111,130.9227,46.07434,0.2394829,5,0
1,84.97243,132.0537,46.75861,0.7326454,6,0
1,83.64325,131.23725,45.01715,0.7728919,7,0
1,84.40367,131.10714,45.96368,0.3685796,8,0
1,83.55912,131.30616,45.24697,0.3424285,9,0
1,83.46975,129.8689,44.751,0.7519984,10,0
1,83.81744,131.29289,45.86365,0.8490011,11,0
1,83.89902,130.57598,45.25446,0.4890932,12,0
1,97.3894,85.54087,16.53228,0,13,0
1,95.84876,84.98663,17.81728,1.000614,14,0
1,96.11628,87.13509,18.33329,1.114972,15,0
1,107.06723,69.72743,1.31933,0,16,0
1,104.91541,70.49483,0.67156,1.283266,17,0
1,104.30662,71.32756,359.85823,0.7157965,18,0
1,103.12927,70.05952,359.04565,1.035238,19,0
1,102.58126,70.81454,359.19366,0.4576979,20,0
1,102.56571,70.21482,359.06802,0.3069957,21,0
1,101.75651,71.62096,358.98083,0.8194075,22,0
1,99.38393,72.17572,358.62298,1.283793,23,0
1,97.1683,72.82829,357.97511,1.286245,24,0
1,96.70245,72.58939,357.58073,0.3670246,25,0
1,99.93048,71.04206,358.10374,1.880225,26,0
1,97.83731,72.63854,357.09499,1.521793,27,0
1,97.15014,72.54285,357.28267,0.3314409,28,0
1,95.63476,73.36238,356.75314,0.9642162,29,0
1,93.80627,73.69745,356.42748,0.9873366,30,0
1,84.28036,158.69536,38.08118,0,31,0
1,84.1274,157.89969,35.21816,1.417703,32,0
1,85.25701,156.82336,35.22181,0.7789131,33,0
1,83.78246,156.13768,34.30311,0.5010409,34,0
1,104.36875,150.35836,48.11924,0,35,0
1,105.76701,150.91815,48.80297,0.5170887,36,0
1,110.32445,152.6759,53.5959,1.442572,37,0
1,112.50571,150.86988,53.73675,1.369092,38,0
1,111.05076,152.22798,53.78409,1.010515,39,0
1,112.00053,152.85901,54.45268,0.3937911,40,0
1,96.62452,45.04153,5.67841,0,41,0
1,96.60794,44.99395,4.52769,0.5817377,42,0
1,95.96055,44.70798,5.19547,0.288896,43,0
1,96.10244,44.32813,5.12717,0.1970178,44,0
1,96.00598,45.01657,4.69012,0.4284362,45,0
1,95.95583,44.91262,5.001,0.1482449,46,0
1,97.0476,44.80516,4.89319,0.5119211,47,0
1,99.11867,44.68501,4.90653,1.042016,48,0
1,100.35322,45.00102,4.97141,0.6598799,49,0
1,102.02138,44.99338,4.79101,0.7729396,50,0
1,79.22574,145.37946,2.33503,0,51,0
1,78.32011,144.95799,2.53199,0.5765042,52,0
1,77.6813,145.02074,3.07137,0.5628856,53,0
1,77.64073,144.92304,2.60135,0.2241002,54,0
1,78.23936,145.41476,3.60478,0.3939827,55,0
1,78.21714,145.45215,3.11857,0.2347866,56,0
1,77.60045,145.08407,2.57446,0.2551014,57,0
1,77.59069,145.62083,2.3188,0.2955755,58,0
1,79.69867,145.61781,2.98938,0.8000006,59,0
1,79.6757,145.1511,3.4713,0.3423527,60,0
1,79.77746,145.50352,3.49108,0.1814095,61,0
1,80.52401,145.19496,3.29965,0.4807092,62,0
1,80.95754,144.97847,3.61165,0.1660772,63,0
1,80.67846,144.22546,3.46691,0.3872952,64,0
1,81.12131,144.3224,3.86931,0.1397327,65,0
1,80.16744,143.89658,3.21498,0.356384,66,0
1,81.22836,144.45346,4.15846,0.4191133,67,0
1,81.81584,143.83678,5.179,0.4458263,68,0
1,81.25375,144.36851,4.41537,0.3487145,69,0
1,82.09029,144.73847,5.25905,0.3156425,70,0
1,78.25204,145.49011,2.30948,1.164276,71,0
1,88.74361,103.45792,8.56262,0,72,0
1,90.1315,103.93729,10.57755,1.105818,73,0
1,89.46178,103.72887,11.07419,0.473725,74,0
1,88.5515,102.05163,11.23804,0.966318,75,0
1,86.24602,100.23318,9.92706,1.514237,76,0
1,88.16073,103.83285,11.27852,2.083816,77,0
1,89.37965,104.64837,13.06357,1.032781,78,0
1,91.33626,105.48735,14.24171,1.086451,79,0
1,90.12532,104.63671,13.98681,0.7236151,80,0
1,91.32252,105.23753,14.44419,0.6559643,81,0
1,88.89533,102.71152,14.04836,1.729421,82,0
1,87.1092,102.08777,14.99574,1.140556,83,0
1,25.43545,51.68909,35.48374,0,84,0
1,91.52032,38.06406,45.43985,0,85,0
1,95.31342,39.25907,43.17954,1.372376,86,0
1,96.03663,39.6038,45.38308,1.4106,87,0
1,98.96222,38.98854,43.2629,0.9787484,88,0
1,100.70312,39.30946,42.76237,0.7128677,89,0
1,101.63168,39.72283,41.07616,0.604272,90,0
1,101.90431,39.66044,38.67151,1.101322,91,0
